Added_Sugars,Alcohol,Calories,Display_Name,Drkgreen_Vegetables,Drybeans_Peas,Factor,Food_Code,Fruits,Grains,Increment,Meats,Milk,Multiplier,Oils,Orange_Vegetables,Other_Vegetables,Portion_Amount,Portion_Default,Portion_Display_Name,Saturated_Fats,Solid_Fats,Soy,Starchy_vegetables,Vegetables,Whole_Grains
0,0,199.02,"Frozen yogurt, low fat sugar free",0,0,1,11460400,0,1.52892,0.25,0,0.86118,0.25,0.00744,0,0,1,1,cup,0.9486,11.53386,0,0,0,0
110.55418,0,220.98,"Frozen yogurt, whole milk",0,0,1,11460440,0,0,0.25,0,0.609,0.25,0,0,0,1,1,cup,4.0542,55.2798,0,0,0,0
48.31502,0,207.5,"Chocolate milk, whole milk",0,0,1,11511100,0,0,0.25,0,1,0.25,0,0,0,1,1,cup (1 school carton),5.25,74.565,0,0,0,0
45.99882,0,175,"Chocolate milk, 2% (reduced fat)",0,0,1,11511200,0,0,0.25,0,1,0.25,0,0,0,1,1,cup (1 school carton),2.825,43.29,0,0,0,0
52.25661,0,140,"Chocolate milk, fat free (skim)",0,0,1,11511300,0,0,0.25,0,1,0.25,0,0,0,1,1,cup (1 school carton),0.575,4.6575,0,0,0,0
45.5112,0,157.5,"Chocolate milk, 1% (low fat)",0,0,1,11511400,0,0,0.25,0,1,0.25,0,0,0,1,1,cup (1 school carton),1.55,20.79,0,0,0,0
65.49322,0,113.3,Instant cocoa (with water),0,0,1,11514100,0,0,0.25,0,0.18746,0.25,0,0,0,1,1,packet dry mix with water,0.6798,9.86328,0,0,0,0
0,0,57.13,"Instant cocoa, diet (with water)",0,0,1,11514300,0,0.25807,0.25,0,0.25019,0.25,0.0591,0,0,1,1,packet dry mix with water,0.2561,1.43613,0,0,0,0
22.11601,0,173.9,Malted milk (Ovaltine),0,0,1,11526000,0,0.1833,0.25,0,0.94705,0.25,0.01149,0,0,1,1,cup,2.9845,42.40575,0,0,0,0
158.37394,0,393.37,Milk shake (whole milk),0,0,1,11541110,0,0,0.25,0,0.7641,0.25,0,0,0,1,1,milkshake (10 fl oz),8.3202,124.70112,0,0,0,0
110.89324,0,198.64,"Milk shake, low fat",0,0,1,11541500,0,0,0.25,0,0.5157,0.25,0,0,0,1,1,small shake (12 fl oz),0.9741,13.33944,0,0,0,0
203.20751,0,364,"Milk shake, low fat",0,0,1,11541500,0,0,0.25,0,0.945,0.25,0,0,0,1,2,large shake (22 fl oz),1.785,24.444,0,0,0,0
147.47059,0,264.16,"Milk shake, low fat",0,0,1,11541500,0,0,0.25,0,0.6858,0.25,0,0,0,1,2,medium shake (16 fl oz),1.2954,17.73936,0,0,0,0
206.76453,0,495.88,fruit smoothie made with milk,0,0,1,11553000,1.41174,0,0.25,0,0.56672,0.25,0.02024,0,0,1,1,commercial smoothie (20 fl oz),4.78676,60.47712,0,0,0,0
82.54236,0,197.96,fruit smoothie made with milk,0,0,1,11553000,0.56358,0,0.25,0,0.22624,0.25,0.00808,0,0,1,2,cup,1.91092,24.14304,0,0,0,0
50.81553,0,128.78,Chocolate flavored drink,0,0,1,11560000,0,0,0.25,0,0.04384,0.25,0.00061,0,0,1,1,bottle (9 fl oz),0.8494,9.76536,0,0,0,0
45.25179,0,114.68,Chocolate flavored drink,0,0,1,11560000,0,0,0.25,0,0.03904,0.25,0.00054,0,0,1,2,drink box,0.7564,8.69616,0,0,0,0
104.72517,0,173.6,Meal replacement drink (Slim Fast),0,0,1,11623000,0,0,0.25,0,0.93,0.25,0.68999,0,0,1,1,cup,0.6448,1.62936,0,0,0,0
0,0,109.8,"Dry milk powder, low fat",0,0,0.25,11812000,0,0,0.25,0,0.75,1,0,0,0,0.25,1,cup,0.411,2.6622,0,0,0,0
23.25704,0,48.6,Meal replacement powder (Slim Fast),0,0,1,11830970,0,0.03825,1,0,0.1563,1,0,0,0,1,1,tablespoon,0.027,0.01755,0.0264,0,0,0
51.16548,0,106.92,Meal replacement powder (Slim Fast),0,0,1,11830970,0,0.08415,1,0,0.34386,1,0,0,0,1,2,scoop/dip,0.0594,0.03861,0.05808,0,0,0
0,0,58.5,Light cream,0,0,1,12110100,0,0,1,0,0,0.5,0,0,0,2,1,Tablespoons (1 fl oz),3.606,52.137,0,0,0,0
0,0,39.26,Half & Half,0,0,1,12120100,0,0,1,0,0,0.5,0,0,0,2,1,Tablespoons (1 fl oz),2.16232,31.257,0,0,0,0
0,0,19.5,Half & Half,0,0,1,12120100,0,0,1,0,0,1,0,0,0,1,2,individual container,1.074,15.525,0,0,0,0
6.69242,0,103.53,"Whipped cream, sweetened",0,0,0.25,12140000,0,0,0.25,0,0,1,0,0,0,0.25,1,cup,6.44385,93.20378,0,0,0,0
13.22425,0,40.8,Coffee Mate (liquid),0,0,1,12210200,0,0,1,0,0,0.5,0,0,0,2,1,Tablespoons (1 fl oz),0.582,26.919,0,0,0,0
10.57648,0,20.7,Coffee Mate Lite (liquid),0,0,1,12210250,0,0,1,0,0,0.5,0,0,0,2,1,Tablespoons (1 fl oz),0.27,9.45,0,0,0,0
6.37758,0,16.38,Coffee Mate (powder),0,0,1,12210400,0,0,1,0,0,1,0,0,0,1,1,packet,0.9756,9.5796,0,0,0,0
0,0,64.2,Sour cream,0,0,1,12310100,0,0,0.5,0,0,0.5,0,0,0,1,2,individual container,3.915,56.592,0,0,0,0
0,0,43.52,"Sour cream, low fat or light",0,0,2,12310350,0,0,1,0,0,0.5,0,0,0,2,1,Tablespoons,2.112,30.528,0,0,0,0
0,0,75.32,Ground beef (80% lean),0,0,1,21501200,0,0,1,0.89628,0,1,0,0,0,1,2,ounce after cooking,1.8732,23.51916,0,0,0,0
0,0,59.18,Ground beef (80% lean),0,0,1,21501200,0,0,1,0.70422,0,1,0,0,0,1,2,ounce raw (cooked yield),1.4718,18.47934,0,0,0,0
0,0,317.42,Ground beef (80% lean),0,0,1,21501200,0,0,0.5,3.77718,0,0.5,0,0,0,1,2,large patty (3 per pound),7.8942,99.11646,0,0,0,0
0,0,75.32,Ground beef (80% lean),0,0,1,21501200,0,0,1,0.89628,0,1,0,0,0,1,2,medium meatball,1.8732,23.51916,0,0,0,0
0,0,190.99,Ground beef (80% lean),0,0,1,21501200,0,0,0.5,2.27271,0,0.5,0,0,0,1,2,small patty (5 per pound),4.7499,59.63787,0,0,0,0
0,0,238.08,Ground beef (85% lean),0,0,1,21501300,0,0,0.5,3.15936,0,0.5,0,0,0,1,1,medium patty (4 per pound),5.5776,58.54464,0,0,0,0
0,0,69.44,Ground beef (85% lean),0,0,1,21501300,0,0,1,0.92148,0,1,0,0,0,1,2,ounce after cooking,1.6268,17.07552,0,0,0,0
0,0,59.52,Ground beef (85% lean),0,0,1,21501300,0,0,1,0.78984,0,1,0,0,0,1,2,ounce raw (cooked yield),1.3944,14.63616,0,0,0,0
0,0,317.44,Ground beef (85% lean),0,0,1,21501300,0,0,0.5,4.21248,0,0.5,0,0,0,1,2,large patty (3 per pound),7.4368,78.05952,0,0,0,0
0,0,69.44,Ground beef (85% lean),0,0,1,21501300,0,0,1,0.92148,0,1,0,0,0,1,2,medium meatball,1.6268,17.07552,0,0,0,0
0,0,190.96,Ground beef (85% lean),0,0,1,21501300,0,0,0.5,2.53407,0,0.5,0,0,0,1,2,small patty (5 per pound),4.4737,46.95768,0,0,0,0
3.34702,0,39.36,Beef jerky,0,0,1,21602100,0,0,0.5,0.27773,0,0.5,0.00085,0,0,1,1,piece (Slim Jim),1.0416,17.47699,0,0,0,0
7.84459,0,92.25,Beef jerky,0,0,0.25,21602100,0,0,0.25,0.65093,0,1,0.002,0,0,0.25,2,"cup, pieces",2.44125,40.9617,0,0,0,0
0,0,97.72,Pastrami (beef),0,0,1,21603000,0,0,1,0.77084,0,1,0,0,0,1,1,slice (slice = 1 oz),2.9176,55.2762,0,0,0,0
0,0,216,Grilled pork chop (eat lean & fat),0,0,1,22101110,0,0,0.5,3.0159,0,0.5,0,0,0,1,1,medium,4.662,41.0427,0,0,0,0
0,0,314.4,Grilled pork chop (eat lean & fat),0,0,1,22101110,0,0,0.5,4.38981,0,0.5,0,0,0,1,2,large,6.7858,59.73993,0,0,0,0
0,0,117.6,Grilled pork chop (eat lean & fat),0,0,1,22101110,0,0,0.5,1.64199,0,0.5,0,0,0,1,2,small or thin cut,2.5382,22.34547,0,0,0,0
0,0,272.16,Grilled pork chop (eat lean & fat),0,0,4,22101110,0,0,1,3.80003,0,0.25,0,0,0,4,2,ounces after cooking,5.87412,51.7138,0,0,0,0
0,0,174.72,Grilled pork chop (eat lean only),0,0,1,22101120,0,0,0.5,2.9484,0,0.5,0,0,0,1,1,medium,3.0324,4.3092,0,0,0,0
0,0,268.32,Grilled pork chop (eat lean only),0,0,1,22101120,0,0,0.5,4.5279,0,0.5,0,0,0,1,2,large,4.6569,6.6177,0,0,0,0
0,0,95.68,Grilled pork chop (eat lean only),0,0,1,22101120,0,0,0.5,1.6146,0,0.5,0,0,0,1,2,small or thin cut,1.6606,2.3598,0,0,0,0
0,0,235.872,Grilled pork chop (eat lean only),0,0,4,22101120,0,0,1,4,0,0.25,0,0,0,4,2,ounces after cooking,4.09374,5.81742,0,0,0,0
0,0,225.99,Fried pork chop (eat lean & fat),0,0,1,22101210,0,0,0.5,2.54016,0,0.5,0,0,0,1,1,medium,5.508,74.70792,0,0,0,0
0,0,326.43,Fried pork chop (eat lean & fat),0,0,1,22101210,0,0,0.5,3.66912,0,0.5,0,0,0,1,2,large,7.956,107.91144,0,0,0,0
0,0,122.76,Fried pork chop (eat lean & fat),0,0,1,22101210,0,0,0.5,1.37984,0,0.5,0,0,0,1,2,small or thin cut,2.992,40.58208,0,0,0,0
0,0,316.386,Fried pork chop (eat lean & fat),0,0,4,22101210,0,0,1,3.55622,0,0.25,0,0,0,4,2,ounces after cooking,7.7112,104.59109,0,0,0,0
0,0,1.78,Tea (unsweetened),0,0,1,92302000,0,0,0.5,0,0,0.5,0,0,0,1,1,teacup (cup = 6 fl oz),0.00356,0,0,0,0,0
0,0,2.37,Tea (unsweetened),0,0,1,92302000,0,0,0.5,0,0,0.5,0,0,0,1,2,mug (mug = 8 fl oz),0.00474,0,0,0,0,0
0,0,3.56,Tea (unsweetened),0,0,,92302000,0,0,2,0,0,0.1667,0,0,0,12,2,fluid ounces,0.00474,0,0,0,0,0
0,0,4.73,"Soft drink, diet",0,0,1,92410320,0,0,0.5,0,0,0.5,0,0,0,1,2,small (drink = 16 fl oz),0,0,0,0,0,0
0,0,6.5,"Soft drink, diet",0,0,1,92410320,0,0,0.5,0,0,0.5,0,0,0,1,2,medium (drink = 22 fl oz),0,0,0,0,0,0
0,0,9.46,"Soft drink, diet",0,0,1,92410320,0,0,0.5,0,0,0.5,0,0,0,1,2,large (drink = 32 fl oz),0,0,0,0,0,0
0,0,13.01,"Soft drink, diet",0,0,1,92410320,0,0,0.5,0,0,0.5,0,0,0,1,2,extra large (drink = 44 fl oz),0,0,0,0,0,0
96.98567,0,119.04,"Fruit drink (punch, ade, or cooler)",0,0,1,92510610,0.10664,0,0.5,0,0,0.5,0,0,0,1,1,cup,0,0,0,0,0,0
81.73389,0,100.32,"Fruit drink (punch, ade, or cooler)",0,0,1,92510610,0.08987,0,0.5,0,0,0.5,0,0,0,1,2,Capri Sun container,0,0,0,0,0,0
102.46066,0,125.76,"Fruit drink (punch, ade, or cooler)",0,0,1,92510610,0.11266,0,0.5,0,0,0.5,0,0,0,1,2,drink box (box - 8 fl oz),0,0,0,0,0,0
51.23033,0,62.88,"Fruit drink (punch, ade, or cooler)",0,0,1,92510610,0.05633,0,0.5,0,0,0.5,0,0,0,1,2,fun size (box = 4 fl oz),0,0,0,0,0,0
193.97134,0,238.08,"Fruit drink (punch, ade, or cooler)",0,0,1,92510610,0.21328,0,0.5,0,0,0.5,0,0,0,1,2,Fruitopia bottle,0,0,0,0,0,0
93.23684,0,99.2,Lemonade,0,0,1,92511010,0.11408,0,0.5,0,0,0.5,0,0,0,1,1,cup,0.01736,0,0,0,0,0
186.47369,0,198.4,Lemonade,0,0,1,92511010,0.22816,0,0.5,0,0,0.5,0,0,0,1,2,Snapple bottle,0.03472,0,0,0,0,0
0.03901,0,45.6,Crystal Lite (low-calorie fruit drink),0,0,1,92520410,0.4296,0,0.5,0,0,0.5,0,0,0,1,1,cup,0,0,0,0,0,0
117.9808,0,144.21,Cranberry juice cocktail,0,0,1,92530510,0.77418,0,0.5,0,0,0.5,0.01349,0,0,1,1,cup,0.0253,0,0,0,0,0
50.01031,0,60,Gatorade or Powerade (sports drink),0,0,1,92560000,0,0,0.5,0,0,0.5,0,0,0,1,1,cup,0,0,0,0,0,0
0,0,25,Pedialyte,0,0,1,92570100,0,0,0.5,0,0,0.5,0,0,0,1,1,cup,0,0,0,0,0,0
0,147.6,147.6,Beer or ale,0,0,1,93101000,0,0,0.5,0,0,0.5,0,0,0,1,1,can,0,0,0,0,0,0
0,196.8,196.8,Beer or ale,0,0,0.5,93101000,0,0,0.25,0,0,0.5,0,0,0,0.5,2,small pitcher,0,0,0,0,0,0
0,100.8,100.8,Lite beer,0,0,1,93102000,0,0,0.5,0,0,0.5,0,0,0,1,1,can,0,0,0,0,0,0
0,134.4,134.4,Lite beer,0,0,0.5,93102000,0,0,0.25,0,0,0.5,0,0,0,0.5,2,small pitcher,0,0,0,0,0,0
17.98668,52.8,70.8,Cordial or liqueur,0,0,1,93201000,0,0,0.5,0,0,0.5,0.01333,0,0,1,1,cordial glass,0.012,0,0,0,0,0
26.98001,79,106.2,Cordial or liqueur,0,0,1,93201000,0,0,0.5,0,0,0.5,0.02,0,0,1,2,fluid ounce,0.018,0,0,0,0,0
0,98.532,114.54,Bloody Mary,0,0,4.6,93301030,0.05796,0,0.5,0,0,0.5,0,0,0.34914,1,1,cocktail,0.0138,0,0,0,0.34914,0
0,171.36,199.2,Bloody Mary,0,0,8,93301030,0.1008,0,1,0,0,0.125,0,0,0.6072,8,2,fluid ounces (no ice),0.024,0,0,0,0.6072,0
53.3505,104.37,159.6,Gin & tonic,0,0,7,93301060,0.0588,0,0.5,0,0,0.5,0,0,0,1,1,cocktail,0.0042,0,0,0,0,0
60.972,119.28,182.4,Gin & tonic,0,0,8,93301060,0.0672,0,1,0,0,0.125,0,0,0,8,2,fluid ounces (no ice),0.0048,0,0,0,0,0
0,138.243,138.243,Manhattan,0,0,2.1,93301090,0,0,0.5,0,0,0.5,0,0,0,1,1,cocktail,0,0,0,0,0,0
0,263.32,263.32,Manhattan,0,0,4,93301090,0,0,1,0,0,0.25,0,0,0,4,2,fluid ounces (no ice),0,0,0,0,0,0
60.12325,325.3698,425.754,Margarita,0,0,6.3,93301100,0.15819,0,0.5,0,0,0.5,0.01389,0,0,1,1,cocktail (incl. frozen),0.03906,0,0,0,0,0
38.17349,206.584,270.32,Margarita,0,0,4,93301100,0.10044,0,1,0,0,0.25,0.00882,0,0,4,2,fluid ounces (no ice),0.0248,0,0,0,0,0
0,129.514,129.92,Martini,0,0,2,93301110,0,0,0.5,0,0,0.5,0,0,0,1,1,cocktail,0,0,0,0,0,0
0,259.028,259.84,Martini,0,0,4,93301110,0,0,1,0,0,0.25,0,0,0,4,2,fluid ounces (no ice),0,0,0,0,0,0
98.59676,166.32,273.6,Rum & coke,0,0,12,93301190,0,0,0.5,0,0,0.5,0,0,0,1,1,cocktail,0.0144,0,0,0,0,0
65.73118,110.88,182.4,Rum & coke,0,0,8,93301190,0,0,1,0,0,0.125,0,0,0,8,2,fluid ounces (no ice),0.0096,0,0,0,0,0
146.48105,166.32,417.6,Pina colada,0,0,8,93301200,0.4248,0,0.5,1.7736,0,0.5,0.4384,0,0,1,1,cocktail,3.96,0,0,0,0,0
146.48105,166.32,417.6,Pina colada,0,0,8,93301200,0.4248,0,1,1.7736,0,0.125,0.4384,0,0,8,2,fluid ounces (no ice),3.96,0,0,0,0,0
22.65648,92.9,203.394,Liqueur with cream,0,0,2,93301450,0,0,1,0,0,0.5,0,0,0,2,1,fluid ounces,6.00852,87.35119,0,0,0,0
0,113.575,113.575,Table wine (all),0,0,5,93401000,0,0,0.5,0,0,0.5,0,0,0,1,1,standard wine glass,0,0,0,0,0,0
0,189.42,189.42,Table wine (all),0,0,0.5,93401000,0,0,0.25,0,0,0.5,0,0,0,0.5,2,carafe,0,0,0,0,0,0
0,284.9,284.9,Table wine (all),0,0,1,93401000,0,0,0.25,0,0,0.5,0,0,0,0.5,2,bottle,0,0,0,0,0,0
0,79.31,79.31,Table wine (all),0,0,1,93401000,0,0,0.5,0,0,0.5,0,0,0,1,2,small wine glass,0,0,0,0,0,0
0,164.8,164.8,Dessert wine (all),0,0,1,93402000,0,0,0.5,0,0,0.5,0,0,0,1,1,small wine glass,0,0,0,0,0,0
0,188.8,188.8,Dessert wine (all),0,0,4,93402000,0,0,1,0,0,0.25,0,0,0,4,2,fluid ounces,0,0,0,0,0,0
39.69714,71.60286,111.3,Wine cooler,0,0,1,93404000,0.063,0,0.5,0,0,0.5,0,0,0,1,1,drink (drink = 7 fl oz),0.0063,0,0,0,0,0
45.36816,81.83184,127.2,Wine cooler,0,0,8,93404000,0.072,0,1,0,0,0.125,0,0,0,8,2,fluid ounces (no ice),0.0072,0,0,0,0,0
63.33404,100.82596,164.16,Sangria,0,0,1,93404500,0.15276,0,0.5,0,0,0.5,0,0,0,1,1,drink (drink = 8 fl oz),0.0114,0,0,0,0,0
64.44516,102.59484,167.04,Sangria,0,0,8,93404500,0.15544,0,1,0,0,0.125,0,0,0,8,2,fluid ounces (no ice),0.0116,0,0,0,0,0
0,128.436,128.436,Brandy or cognac,0,0,2,93501000,0,0,1,0,0,0.5,0,0,0,2,1,fluid ounces,0,0,0,0,0,0
0,105,105,"Whiskey (bourbon, scotch, rye)",0,0,1,93502000,0,0,0.5,0,0,0.5,0,0,0,1,1,jigger (jigger = 1.5 oz),0,0,0,0,0,0
0,140,140,"Whiskey (bourbon, scotch, rye)",0,0,2,93502000,0,0,1,0,0,0.5,0,0,0,2,2,fluid ounces,0,0,0,0,0,0
0,110.46,110.46,Gin,0,0,1,93503000,0,0,0.5,0,0,0.5,0,0,0,1,1,jigger (jigger = 1.5 oz),0,0,0,0,0,0
0,147.28,147.28,Gin,0,0,2,93503000,0,0,1,0,0,0.5,0,0,0,2,2,fluid ounces,0,0,0,0,0,0
0,97.02,97.02,Rum,0,0,1,93504000,0,0,0.5,0,0,0.5,0,0,0,1,1,jigger (jigger = 1.5 oz),0,0,0,0,0,0
0,128.436,128.436,Rum,0,0,2,93504000,0,0,1,0,0,0.5,0,0,0,2,2,fluid ounces,0,0,0,0,0,0
0,97.02,97.02,Vodka or tequila,0,0,1,93505000,0,0,0.5,0,0,0.5,0,0,0,1,1,jigger (jigger = 1.5 oz),0,0,0,0,0,0
0,128.436,128.436,Vodka or tequila,0,0,2,93505000,0,0,1,0,0,0.5,0,0,0,2,2,fluid ounces,0,0,0,0,0,0
0,0,0,Water,0,0,1,94000000,0,0,0.5,0,0,0.5,0,0,0,1,1,cup,0,0,0,0,0,0
0,0,0,Water,0,0,2,94000000,0,0,1,0,0,0.5,0,0,0,2,2,fluid ounces,0,0,0,0,0,0
11.85,0,11.85,Fitness Water (Propel),0,0,1,94210100,0,0,0.5,0,0,0.5,0,0,0,1,1,cup (8 fl oz),0,0,0,0,0,0
25,0,25,Fitness Water (Propel),0,0,1,94210100,0,0,0.25,0,0,0.25,0,0,0,1,2,bottle (16.9 fl oz),0,0,0,0,0,0
35.1,0,35.1,Fitness Water (Propel),0,0,1,94210100,0,0,0.25,0,0,0.25,0,0,0,1,2,sports bottle (23.7 fl oz),0,0,0,0,0,0
0,0,17.30875,"Plain yogurt, whole milk",0,0,0.125,11411100,0,0,1,0,0.11577,1,0,0,0,1,2,ounce,0.59588,8.08262,0,0,0,0
0,0,15.89,"Plain yogurt, fat free",0,0,0.125,11411300,0,0,1,0,0.11577,1,0,0,0,1,2,ounce,0.03405,0.17621,0,0,0,0
9.01199,0,28.65875,"Flavored yogurt, whole milk",0,0,0.125,11421000,0,0,1,0,0.11577,1,0,0,0,1,2,ounce,0.5675,7.89109,0,0,0,0
9.19186,0,24.11875,"Flavored yogurt, low fat",0,0,0.125,11422000,0,0,1,0,0.11577,1,0,0,0,1,2,ounce,0.22984,2.9598,0,0,0,0
0,0,12.20125,"Flavored yogurt, fat-free sugar-free",0,0,0.125,11424000,0,0.00114,1,0,0.11577,1,0,0,0,1,2,ounce,0.03405,0.25282,0,0,0,0
15.2067,0,33.71667,"Fruit yogurt, whole milk",0,0,0.1667,11431000,0.00963,0,1,0,0.1156,1,0,0,0,1,2,ounce,0.578,8.04525,0,0,0,0
15.54749,0,28.9,"Fruit yogurt, low fat",0,0,0.1667,11432000,0.00963,0,1,0,0.1156,1,0,0,0,1,2,ounce,0.19833,2.50665,0,0,0,0
0,0,14.45,"Fruit yogurt, fat-free sugar-free",0,0,0.1667,11433500,0.03202,0,1,0,0.11758,1,0,0,0,1,2,ounce,0.0255,0.1275,0,0,0,0
0,0,175,Mixed nuts,0,0,0.2,42110000,0,0,0.25,2.00362,0,0.25,2.32375,0,0,1,2,ounce,2.49636,3.46338,0,0,0,0
0,0,53,Sesame seeds,0,0,0.0625,43103000,0,0,0.5,0.66141,0,0.5,0.61346,0,0,1,2,Tablespoon,0.63,0,0,0,0,0
0,0,45,Flax seed,0,0,0.0625,43104000,0,0,0.5,0.63936,0,0.5,0.31107,0,0,1,2,Tablespoon,0.29,0,0,0,0,0
5.824,0,56,Wheat cracker,0,0,4,54338000,0,0.516,2,0,0,0.5,0,0,0,4,2,Wheatsworth crackers,0.62,21.204,0,0,0,0.296
6.848,0,68,Wheat cracker,0,0,4,54338000,0,0.6,2,0,0,0.5,0,0,0,4,2,Whole Wheat Club Crackers,0.724,24.732,0,0,0,0.348
5.488,0,53.25,Wheat cracker,0,0,0.25,54338000,0,0.484,0.25,0,0,1,0,0,0,0.25,2,cup,0.583,19.877,0,0,0,0.278
0,0,56,"Bulgur, no fat added",0,0,0.5,56207110,0,1,0.25,0,0,0.5,0,0,0,0.5,1,"cup, cooked",0.028,0,0,0,0,1
0,0,87,"Couscous, no fat added",0,0,0.5,56207150,0,1,0.25,0,0,0.5,0,0,0,0.5,1,"cup, cooked",0.023,0,0,0,0,0
0,0,27,Raisins,0,0,0.0625,62125100,0.12497,0,0.5,0,0,0.5,0,0,0,1,2,Tablespoon,0.00544,0,0,0,0,0
0,0,2,Romaine lettuce,0.163,0,1,72116000,0,0,1,0,0,1,0,0,0,1,2,medium leaf,0.007,0,0,0,0.163,0
0,0,40,"Vegetable oil (canola, corn, olive, etc)",0,0,0.333,82101000,0,0,0.5,0,0,0.5,1.00741,0,0,1,2,Teaspoon,0.56893,0,0,0,0,0
8.52994,0,12.93,Coffee Mate Lite  (powder),0,0,1,12210410,0,0,1,0,0,1,0,0,0,1,1,packet,0.114,4.239,0,0,0,0
16.7406,0,59.625,Cool Whip,0,0,0.25,12220200,0,0,0.25,0,0,1,0.00104,0,0,0.25,1,cup,4.08375,42.64312,0,0,0,0
0.90281,0,41.25,Lowfat Cool Whip,0,0,0.25,12220250,0,0,0.25,0,0,1,0,0,0,0.25,1,cup,2.11313,2.45625,0,0,0,0
0,0,61.525,Sour cream,0,0,0.125,12310100,0,0,1,0,0,0.5,0,0,0,2,1,Tablespoons,3.75188,54.234,0,0,0,0
0,0,85.315,Mozzarella cheese (part skim),0,0,0.25,14107030,0,0,0.25,0,0.66444,1,0,0,0,0.25,2,cup shredded,3.57928,49.7313,0,0,0,0
0,0,53.152,Mozzarella cheese (part skim),0,0,1,14107030,0,0,0.5,0,0.41395,0.5,0,0,0,1,2,cubic inch,2.22992,30.98304,0,0,0,0
0,0,84.56,Mozzarella cheese (part skim),0,0,1,14107030,0,0,0.5,0,0.65856,0.5,0,0,0,1,2,string cheese stick,3.5476,49.2912,0,0,0,0
0,0,21.55,Parmesan or Romano cheese,0,0,1,14108010,0,0,0.5,0,0.17635,0.5,0,0,0,1,1,tablespoon,0.865,12.55725,0,0,0,0
0,0,50,Low fat cheddar or Swiss,0,0,1,14109030,0,0,0.5,0,0.9999,0.5,0,0,0,1,1,slice (slice = 1 oz),0.925,11.21384,0,0,0,0
65.96523,0,74.4,Jello,0,0,0.5,91501010,0,0,0.25,0,0,0.5,0,0,0,0.5,2,cup,0,0,0,0,0,0
41.17463,0,78,Jello with fruit,0,0,0.5,91501020,0.2904,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.024,0,0,0,0,0
0,0,3.96,Sugar-free Jello (diet),0,0,1,91511010,0,0.04653,0.5,0,0,0.5,0,0,0,1,1,snack-size package (3.5 oz),0,0,0,0,0,0
0,0,4.8,Sugar-free Jello (diet),0,0,0.5,91511010,0,0.0564,0.25,0,0,0.5,0,0,0,0.5,2,cup,0,0,0,0,0,0
0,0,39.6,Sugar-free Jello with fruit (diet),0,0,0.5,91511020,0.3192,0.0336,0.25,0,0,0.5,0,0,0,0.5,1,cup,0.036,0,0,0,0,0
121.65371,0,123.52,Fruit ice (Italian fruit ice),0,0,0.5,91601000,0.01351,0,0.25,0,0,0.5,0,0,0,0.5,1,cup,0,0,0,0,0,0
108.27245,0,331.7,Milk chocolate bar or candy (plain),0,0,1,91705010,0,0,0.25,0,0.24862,0.25,2.3126,0,0,1,2,Big Block bar (2.2 oz),8.835,71.3961,0,0,0,0
9.60481,0,29.425,Milk chocolate bar or candy (plain),0,0,1,91705010,0,0,1,0,0.02206,1,0.20515,0,0,1,2,solid egg,0.78375,6.33353,0,0,0,0
24.44862,0,74.9,Milk chocolate bar or candy (plain),0,0,1,91705010,0,0,1,0,0.05614,1,0.5222,0,0,1,2,miniature bar (.5 oz),1.995,16.1217,0,0,0,0
230.51553,0,706.2,Milk chocolate bar or candy (plain),0,0,1,91705010,0,0,0.25,0,0.52932,0.25,4.9236,0,0,1,2,hollow piece (4.6 oz),18.81,152.0046,0,0,0,0
63.42603,0,168.64,Krackel or Crunch Bar,0,0,1,91705020,0,0.00918,0.5,0,0.13498,0.5,1.13296,0,0,1,1,bar (1.2 oz),5.4026,34.95132,0,0,0,0
115.65924,0,307.52,Krackel or Crunch Bar,0,0,1,91705020,0,0.01674,0.25,0,0.24614,0.25,2.06598,0,0,1,2,Big Block bar (2.2 oz),9.8518,63.73476,0,0,0,0
13.0583,0,34.72,Krackel or Crunch Bar,0,0,1,91705020,0,0.00189,1,0,0.02779,1,0.23326,0,0,1,2,solid egg,1.1123,7.19586,0,0,0,0
26.1166,0,69.44,Krackel or Crunch Bar,0,0,1,91705020,0,0.00378,1,0,0.05558,1,0.46651,0,0,1,2,miniature bar (.5 oz),2.2246,14.39172,0,0,0,0
51.3854,0,150.48,Milk chocolate fruit & nut bar,0,0,1,91705050,0.05511,0,0.5,0.2343,0.08514,0.5,1.02755,0,0,1,1,bar (1.2 oz),4.0557,25.01037,0,0,0,0
66.17816,0,193.8,Milk chocolate fruit & nut bar,0,0,0.25,91705050,0.07098,0,0.25,0.30175,0.10965,1,1.32336,0,0,0.25,2,large (6 oz) bar,5.22325,32.21032,0,0,0,0
17.12847,0,50.16,Milk chocolate fruit & nut bar,0,0,1,91705050,0.01837,0,1,0.0781,0.02838,1,0.34252,0,0,1,2,piece,1.3519,8.33679,0,0,0,0
60.3238,0,215.66,Milk chocolate bar with almonds,0,0,1,91705060,0,0,0.5,0.31447,0.14637,0.5,1.82441,0,0,1,1,bar (1.45 oz),6.9618,45.33534,0,0,0,0
91.22135,0,326.12,Milk chocolate bar with almonds,0,0,1,91705060,0,0,0.25,0.47554,0.22134,0.25,2.75886,0,0,1,2,Big Block bar (2.2 oz),10.5276,68.55588,0,0,0,0
